"ID";"ReportDate";"TotalInfringementsAmount";"global_id";"SpeedLimitInfringementsAmount";"BusLaneOffenceAmount";"TTKOffenceAmount";"ParkingOffenceAmount";"FormalizedTotalInfringements";"FormalizedSpeedLimitInfringementsAmount";"FormalizedBusLaneOffenceAmount";"FormalizedTTKOffenceAmount";"FormalizedParkingOffenceAmount";
"1897";"10.04.2018";"510761";"862390036";"60765";"440008";"3199";"6789";"50028";"43798";"22";"157";"6051";
"1898";"11.04.2018";"512732";"862390092";"54826";"448005";"3405";"6496";"45330";"39672";"46";"186";"5426";
"1899";"12.04.2018";"537650";"862390114";"64235";"462480";"3562";"7373";"52366";"45976";"19";"164";"6207";
"1900";"13.04.2018";"548227";"862390137";"65739";"472783";"3438";"6267";"52481";"46996";"16";"175";"5294";
"1901";"14.04.2018";"93925";"862390154";"81817";"2366";"2963";"6779";"68250";"61871";"205";"99";"6075";
"1902";"15.04.2018";"95746";"862390201";"91755";"1992";"1999";"0";"62997";"62650";"337";"10";"0";
"1903";"16.04.2018";"560615";"862390211";"75611";"473845";"3119";"8040";"48805";"42141";"13";"141";"6510";
"1904";"17.04.2018";"570222";"862390224";"67002";"495472";"2846";"4902";"45130";"40941";"35";"145";"4009";
"1905";"18.04.2018";"580408";"862390238";"48659";"524356";"2898";"4495";"30781";"27084";"68";"2";"3627";
"1906";"19.04.2018";"544715";"862390254";"65777";"469051";"2867";"7020";"44450";"38460";"23";"0";"5967";
"1907";"20.04.2018";"602753";"862390266";"74311";"517828";"3128";"7486";"60462";"53667";"15";"146";"6634";
"1908";"21.04.2018";"89996";"862390280";"78970";"2232";"2415";"6379";"65853";"59730";"219";"119";"5785";
"1909";"22.04.2018";"87732";"862390290";"84413";"1649";"1670";"0";"63842";"63567";"200";"75";"0";
"1910";"23.04.2018";"554717";"862390299";"64377";"476881";"3127";"10332";"45225";"37388";"11";"0";"7826";
"1911";"24.04.2018";"563117";"862390329";"68547";"484996";"3148";"6426";"45762";"40160";"8";"0";"5594";
"1912";"25.04.2018";"620439";"862390342";"66832";"545612";"3256";"4739";"42790";"38945";"1";"0";"3844";
"1913";"26.04.2018";"591165";"862390360";"60732";"522188";"2340";"5905";"40091";"35022";"1";"0";"5068";
"1914";"27.04.2018";"636123";"862390371";"92887";"531239";"1709";"10288";"68883";"59960";"0";"0";"8923";
"1915";"28.04.2018";"549159";"862390378";"110518";"428291";"1580";"8770";"79303";"71670";"0";"0";"7633";
"1916";"29.04.2018";"149648";"862390385";"147042";"1693";"913";"0";"101048";"101048";"0";"0";"0";
"1917";"30.04.2018";"150267";"862390392";"148766";"677";"824";"0";"81198";"81198";"0";"0";"0";
"1918";"01.05.2018";"153260";"864811137";"152176";"497";"587";"0";"107945";"107923";"22";"0";"0";
"1919";"02.05.2018";"145473";"864811167";"144179";"610";"684";"0";"99496";"99472";"24";"0";"0";
"1920";"03.05.2018";"497871";"864811175";"105579";"382796";"1013";"8483";"74357";"66736";"8";"0";"7613";
"1921";"04.05.2018";"577991";"864811208";"100735";"471072";"0";"6184";"68535";"63185";"16";"0";"5334";
"1922";"05.05.2018";"134960";"864811240";"126426";"1719";"0";"6815";"88661";"82145";"92";"0";"6424";
"1923";"06.05.2018";"132367";"864825719";"130533";"1086";"748";"0";"86286";"86234";"52";"0";"0";
"1924";"07.05.2018";"536062";"864825846";"97037";"428994";"0";"10031";"66619";"57878";"11";"0";"8730";
"1925";"08.05.2018";"551989";"864825972";"95158";"450496";"1520";"4815";"58238";"54169";"16";"0";"4053";
"1926";"09.05.2018";"135107";"864826086";"164154";"402";"551";"0";"71852";"71837";"15";"0";"0";
"1927";"10.05.2018";"514144";"864826238";"84403";"426433";"1383";"1925";"44079";"42824";"22";"0";"1233";
"1928";"11.05.2018";"565640";"864826383";"82620";"476963";"1617";"4440";"50720";"46628";"12";"5";"4075";
"1929";"12.05.2018";"127275";"864826783";"114993";"1879";"1172";"9231";"90812";"81901";"165";"0";"8746";
"1930";"13.05.2018";"118203";"864827039";"115895";"1415";"893";"0";"80290";"80209";"81";"0";"0";
"1931";"14.05.2018";"588926";"864827193";"86431";"488457";"1509";"12529";"64693";"52951";"8";"0";"11734";
"1932";"15.05.2018";"607127";"864827329";"85219";"511653";"1597";"8658";"65213";"58990";"27";"0";"6196";
"1933";"16.05.2018";"628855";"864827608";"85903";"534493";"1450";"7009";"69206";"63224";"14";"0";"5968";
"1934";"17.05.2018";"621966";"864827764";"85271";"527636";"1411";"7648";"62622";"56000";"23";"0";"6599";
"1935";"18.05.2018";"703278";"864827940";"72721";"620180";"1863";"8514";"55590";"47954";"24";"0";"7612";
"1936";"19.05.2018";"99206";"864828158";"90411";"2345";"1150";"5300";"67684";"62502";"162";"0";"5020";
"1937";"20.05.2018";"97025";"864828280";"94587";"1571";"867";"0";"62028";"61856";"172";"0";"0";
"1938";"21.05.2018";"632592";"864828419";"79408";"542740";"1613";"8831";"62812";"53210";"2401";"0";"7201";
"1939";"22.05.2018";"617959";"864828556";"87049";"522976";"1624";"6310";"64070";"58326";"105";"0";"5639";
"1940";"23.05.2018";"642329";"864828699";"80598";"553044";"1565";"7122";"59124";"52891";"39";"0";"6194";
"1941";"24.05.2018";"612727";"864828792";"81226";"522427";"1663";"7411";"60443";"54077";"19";"0";"6347";
"1942";"25.05.2018";"629730";"864828913";"67990";"552697";"1591";"7452";"55413";"47377";"1300";"0";"6466";
"1943";"26.05.2018";"86638";"864830988";"77714";"1784";"1125";"6015";"59546";"53871";"0";"0";"5675";
"1944";"27.05.2018";"79988";"864831086";"77226";"1925";"837";"0";"52926";"52926";"0";"0";"0";
"1945";"28.05.2018";"591226";"864831181";"66148";"5144697";"1571";"8810";"49155";"41513";"2";"0";"7640";
"1946";"29.05.2018";"567688";"864831269";"72917";"488431";"1650";"4690";"49609";"45504";"0";"0";"4105";
"1947";"30.05.2018";"650813";"864831386";"78348";"567911";"1648";"2906";"51756";"49038";"0";"0";"2718";
"1948";"31.05.2018";"630349";"864831473";"78742";"540086";"1776";"9745";"57605";"48307";"0";"0";"9298";
"1949";"01.06.2018";"645488";"878429316";"80041";"555021";"1627";"8799";"68232";"58199";"1596";"108";"8329";
"1950";"02.06.2018";"108899";"878429332";"100797";"740";"1078";"6284";"82740";"76653";"23";"44";"6020";
"1951";"03.06.2018";"107968";"878429339";"106376";"803";"789";"0";"82948";"82852";"56";"40";"0";
"1952";"04.06.2018";"597673";"878429351";"73328";"516141";"1559";"6645";"62180";"54426";"1267";"100";"6387";
"1953";"05.06.2018";"580315";"878429362";"68097";"504358";"1623";"6237";"57149";"49757";"1619";"105";"5668";
"1954";"06.06.2018";"644823";"878429375";"77749";"558866";"1545";"6663";"62592";"55003";"1521";"128";"5940";
"1955";"07.06.2018";"597462";"878429388";"76790";"512056";"1633";"6983";"63852";"56054";"1139";"116";"6543";
"1956";"08.06.2018";"667659";"878429397";"73767";"585241";"1600";"7051";"60932";"52687";"1452";"140";"6653";
"1957";"09.06.2018";"105731";"878429412";"83906";"13948";"1592";"6285";"68092";"61601";"458";"129";"5904";
"1958";"10.06.2018";"120802";"878429422";"110939";"8865";"998";"0";"85404";"84799";"544";"61";"0";
"1959";"11.06.2018";"122319";"878429437";"113735";"7702";"882";"0";"87634";"87128";"459";"47";"0";
"1960";"12.06.2018";"115686";"878429444";"106542";"8391";"753";"0";"80707";"80576";"71";"60";"0";
"1961";"13.06.2018";"628333";"878429459";"87160";"531557";"1367";"8249";"70579";"62483";"166";"95";"7835";
"1962";"14.06.2018";"642453";"878429469";"90696";"542837";"1364";"7556";"71206";"64035";"13";"87";"7071";
"1963";"15.06.2018";"630985";"878429481";"82824";"540401";"1374";"6386";"60871";"54926";"7";"0";"5938";
"1964";"16.06.2018";"123549";"878429495";"106271";"12521";"892";"3865";"84983";"81117";"190";"55";"3621";
"1965";"17.06.2018";"123185";"878429502";"113983";"8509";"693";"0";"88296";"88259";"0";"37";"0";
"1966";"18.06.2018";"576424";"878429518";"83535";"489685";"1415";"1789";"57972";"56392";"5";"57";"1518";
"1967";"19.06.2018";"600206";"878429536";"84329";"513302";"1427";"1148";"56064";"55274";"0";"0";"790";
"1968";"20.06.2018";"592105";"878429545";"81891";"507977";"1440";"797";"54838";"54167";"0";"0";"671";
"1969";"21.06.2018";"623843";"878429559";"88641";"529791";"1557";"3854";"61028";"58302";"0";"0";"2726";
"1970";"22.06.2018";"630201";"878429567";"88778";"531693";"1464";"8266";"64093";"56253";"0";"0";"7840";
"1971";"23.06.2018";"130735";"878429587";"110894";"14448";"1011";"4382";"79975";"75935";"0";"0";"4040";
"1972";"24.06.2018";"125366";"878429627";"116172";"8417";"777";"0";"81056";"81056";"0";"0";"0";
"1973";"25.06.2018";"583346";"878429655";"85966";"481992";"1404";"13984";"68045";"54725";"0";"0";"13320";
"1974";"26.06.2018";"595970";"878429702";"84203";"504848";"1369";"5550";"58189";"52896";"0";"0";"5293";
"1975";"27.06.2018";"609109";"878429737";"79337";"519480";"1504";"8788";"59310";"51062";"0";"0";"8248";
"1976";"28.06.2018";"588798";"878429788";"76594";"503859";"1541";"6804";"51874";"45860";"0";"0";"6014";
"1977";"29.06.2018";"594665";"878429819";"86313";"505841";"1398";"1113";"52877";"52318";"0";"0";"559";
"1978";"30.06.2018";"128599";"878429856";"107967";"11590";"1052";"7990";"83829";"76264";"0";"0";"7565";
"1979";"01.07.2018";"99151";"881176604";"70434";"6819";"21898";"0";"52356";"51606";"741";"9";"0";
"1980";"02.07.2018";"611556";"881176645";"83844";"460749";"54027";"12936";"70782";"58113";"697";"0";"11972";
"1981";"03.07.2018";"657345";"881176660";"84256";"501662";"62764";"8663";"66153";"57512";"588";"0";"8053";
"1982";"04.07.2018";"683363";"881176680";"69759";"544926";"60021";"8657";"47504";"38812";"616";"1";"8075";
"1983";"05.07.2018";"656147";"881176690";"84302";"505892";"60768";"5185";"63861";"58528";"636";"0";"4697";
"1984";"06.07.2018";"659855";"881176709";"88848";"515974";"53984";"1049";"60879";"59083";"667";"340";"789";
"1985";"07.07.2018";"173647";"881176710";"114437";"11001";"43712";"4497";"86223";"81558";"310";"260";"4095";
"1986";"08.07.2018";"141733";"881176721";"99036";"9838";"32859";"0";"72074";"71594";"342";"138";"0";
"1987";"09.07.2018";"625913";"881176732";"82198";"481737";"52659";"9319";"66926";"55832";"2223";"243";"8628";
"1988";"10.07.2018";"661377";"881176733";"87927";"497000";"62072";"14378";"76809";"61650";"1514";"128";"13517";
"1989";"11.07.2018";"669408";"881176742";"85516";"514873";"61415";"7604";"68475";"60303";"1132";"128";"6912";
"1990";"12.07.2018";"621714";"881176751";"78759";"481612";"55072";"6271";"62088";"55400";"1119";"0";"5569";
"1991";"13.07.2018";"639680";"881176760";"85164";"499695";"53546";"1275";"62686";"59649";"2023";"0";"1014";
"1992";"14.07.2018";"156562";"881176769";"99556";"10871";"39262";"6873";"78950";"72345";"257";"199";"6149";
"1993";"15.07.2018";"121581";"881176773";"88710";"9432";"23439";"0";"66779";"66545";"234";"0";"0";
"1994";"16.07.2018";"541222";"881176793";"71921";"420150";"39507";"9644";"59989";"50370";"522";"0";"9097";
"1995";"17.07.2018";"567418";"881176799";"74733";"436790";"50272";"5623";"58941";"52519";"1596";"0";"4826";
"1996";"18.07.2018";"634946";"881176803";"79122";"491673";"58449";"5702";"62955";"55826";"1919";"0";"5210";
"1997";"19.07.2018";"620330";"881176816";"73098";"481814";"59033";"6385";"57507";"50178";"1513";"0";"5816";
"1998";"20.07.2018";"642884";"881176819";"85110";"500189";"54940";"2645";"64854";"61313";"1423";"0";"2118";
"1999";"21.07.2018";"174499";"881176826";"122258";"1784";"45603";"4854";"99665";"95317";"0";"0";"4348";
"2000";"22.07.2018";"150623";"881176835";"114857";"1415";"34351";"0";"88597";"88597";"0";"0";"0";
"2001";"23.07.2018";"613606";"881176842";"85217";"463285";"56512";"8592";"69304";"61349";"0";"0";"7955";
"2002";"24.07.2018";"640545";"881176856";"84742";"485695";"59474";"10634";"68131";"58014";"0";"0";"10117";
"2003";"25.07.2018";"658008";"881176863";"86010";"504803";"56229";"10966";"72030";"61749";"0";"0";"10281";
"2004";"26.07.2018";"648188";"881176869";"89014";"501785";"50545";"6844";"63383";"57197";"0";"0";"6186";
"2005";"27.07.2018";"632558";"881176875";"88726";"497827";"44641";"1364";"61525";"60660";"0";"0";"865";
"2006";"28.07.2018";"141504";"881176888";"94600";"269";"41292";"5343";"77854";"72945";"0";"0";"4909";
"2007";"29.07.2018";"131607";"881176889";"102398";"228";"28981";"0";"79576";"79576";"0";"0";"0";
"2008";"30.07.2018";"558162";"881176900";"78262";"418814";"44214";"16872";"69414";"53899";"0";"0";"15515";
"2009";"31.07.2018";"565449";"881176914";"76648";"438506";"42940";"7355";"55701";"49557";"0";"0";"6144";
"2010";"01.08.2018";"576425";"886764209";"78358";"447616";"45444";"5007";"63481";"57579";"1413";"0";"4489";
"2011";"02.08.2018";"563661";"886764244";"81254";"429361";"45813";"7233";"67382";"59198";"1381";"0";"6803";
"2012";"03.08.2018";"602895";"886764252";"94384";"457330";"47134";"4047";"75400";"70624";"1849";"0";"2927";
"2013";"04.08.2018";"159822";"886764277";"115044";"476";"39202";"5100";"93544";"89779";"8";"0";"3757";
"2014";"05.08.2018";"146270";"886764293";"116289";"485";"29496";"0";"92029";"92001";"28";"0";"0";
"2015";"06.08.2018";"567296";"886764320";"89224";"420662";"45849";"11561";"77797";"65765";"1371";"0";"10661";
"2016";"07.08.2018";"609455";"886764330";"91631";"453175";"54140";"10509";"80959";"66711";"1922";"3633";"8693";
"2017";"08.08.2018";"587383";"886764355";"84949";"442496";"51865";"8073";"71471";"61876";"668";"2151";"6776";
"2018";"09.08.2018";"592082";"886764370";"88049";"445234";"51176";"7623";"74254";"65273";"35";"2043";"6903";
"2019";"10.08.2018";"580296";"886764396";"88019";"441435";"47028";"3814";"73434";"65867";"1313";"3550";"2704";
"2020";"11.08.2018";"151746";"886764402";"108351";"827";"36635";"5933";"91156";"83848";"49";"2790";"4469";
"2021";"12.08.2018";"139044";"886764569";"109329";"759";"28956";"0";"87145";"85002";"32";"2111";"0";
"2022";"13.08.2018";"552142";"886764589";"88101";"407465";"48250";"8326";"76977";"65170";"1140";"3498";"7169";
"2023";"14.08.2018";"570088";"886764617";"84984";"420244";"48596";"16264";"81178";"62000";"1094";"3738";"14346";
"2024";"15.08.2018";"583167";"886764632";"70342";"454142";"50732";"7951";"61382";"50518";"955";"3879";"6030";
"2025";"16.08.2018";"604491";"886764658";"84844";"450696";"57581";"11370";"74037";"61949";"597";"2163";"9328";
"2026";"17.08.2018";"578561";"886764669";"88577";"439983";"48481";"1520";"71639";"66228";"1133";"3489";"789";
"2027";"18.08.2018";"158433";"886764693";"112163";"678";"40530";"5062";"92723";"86877";"78";"1722";"4046";
"2028";"19.08.2018";"143555";"886764710";"111066";"577";"31912";"0";"87403";"86209";"85";"1109";"0";
"2029";"20.08.2018";"561669";"886764734";"91334";"408309";"53400";"8626";"77249";"66853";"1434";"1906";"7056";
"2030";"21.08.2018";"576499";"886764739";"85251";"424684";"56997";"9567";"73632";"62371";"1039";"1982";"8240";
"2031";"22.08.2018";"566690";"886765192";"82756";"421679";"51973";"10282";"72421";"61428";"1128";"1559";"8306";
"2032";"23.08.2018";"563457";"886765227";"84942";"420242";"48948";"9325";"71776";"61938";"1140";"1212";"7486";
"2033";"24.08.2018";"549078";"886765242";"90366";"405039";"43732";"9941";"77325";"67978";"1016";"1016";"7315";
"2034";"25.08.2018";"153237";"886765269";"110899";"738";"36517";"5083";"90396";"85890";"33";"788";"3685";
"2035";"26.08.2018";"143782";"886765278";"113625";"617";"29540";"0";"89167";"88482";"34";"651";"0";
"2036";"27.08.2018";"523665";"886765302";"85345";"381886";"43460";"12974";"74995";"61739";"1581";"916";"10759";
"2037";"28.08.2018";"566208";"886765309";"88237";"420184";"47407";"10380";"74605";"63887";"1329";"941";"8448";
"2038";"29.08.2018";"572666";"886765332";"82196";"434222";"46848";"9400";"68507";"58559";"1304";"833";"7811";
"2039";"30.08.2018";"606954";"886765347";"82723";"466218";"50665";"7348";"63589";"55370";"1151";"816";"6252";
"2040";"31.08.2018";"599437";"886765420";"80546";"464460";"47596";"6835";"63819";"57418";"350";"344";"5707";
"2041";"01.09.2018";"162070";"894075624";"115342";"949";"40821";"4958";"89849";"85866";"74";"590";"3319";
"2042";"02.09.2018";"146295";"894075638";"115223";"836";"30236";"0";"87315";"86913";"50";"352";"0";
"2043";"03.09.2018";"593922";"894075639";"89584";"437596";"52274";"14468";"78629";"63139";"1476";"696";"13318";
"2044";"04.09.2018";"576598";"894075657";"86618";"429081";"51254";"9645";"70074";"60182";"1297";"634";"7961";
"2045";"05.09.2018";"577673";"894075745";"87699";"434637";"49413";"5924";"68831";"62110";"1226";"518";"4977";
"2046";"06.09.2018";"582748";"894075776";"86200";"438660";"49532";"8356";"70356";"61176";"1325";"511";"7344";
"2047";"07.09.2018";"597705";"894075777";"96461";"445624";"47068";"8552";"80758";"71563";"1338";"463";"7394";
"2048";"08.09.2018";"167507";"894075783";"117933";"3811";"41152";"4611";"92639";"88316";"463";"421";"3439";
"2049";"09.09.2018";"157833";"894075833";"124842";"3255";"29736";"0";"94907";"94325";"228";"354";"0";
"2050";"10.09.2018";"610218";"894075839";"97024";"447407";"53330";"12457";"81879";"69303";"1052";"389";"11135";
"2051";"11.09.2018";"616018";"894075843";"89942";"462754";"53982";"9340";"77437";"65327";"3518";"486";"8106";
"2052";"12.09.2018";"654133";"894075846";"92502";"498938";"53390";"9303";"78755";"65576";"4170";"977";"8032";
"2053";"13.09.2018";"600983";"894075862";"81750";"464479";"46114";"8640";"67811";"57355";"2342";"704";"7410";
"2054";"14.09.2018";"615622";"894075867";"88197";"475444";"42727";"9254";"74610";"63596";"2053";"486";"8475";
"2055";"15.09.2018";"153529";"894075881";"109133";"4197";"36200";"3999";"87207";"82629";"477";"584";"3517";
"2056";"16.09.2018";"131636";"894075893";"98625";"3873";"29138";"0";"74242";"73408";"367";"467";"0";
"2057";"17.09.2018";"578309";"894075894";"82125";"440765";"40353";"15066";"73400";"57451";"1505";"519";"13925";
"2058";"18.09.2018";"627528";"894075900";"84881";"481313";"48588";"12746";"73970";"60327";"1514";"641";"11488";
"2059";"19.09.2018";"607419";"894075904";"83751";"471194";"43412";"9062";"69751";"59038";"1852";"593";"8268";
"2060";"20.09.2018";"593399";"894075907";"82463";"458915";"43137";"8884";"67054";"56216";"2742";"514";"7582";
"2061";"21.09.2018";"593815";"894075931";"86189";"460169";"39552";"7905";"66247";"58207";"1072";"168";"6800";
"2062";"22.09.2018";"150168";"894076065";"105332";"4031";"36033";"4772";"83641";"79144";"405";"231";"3861";
"2063";"23.09.2018";"130856";"894076193";"98189";"3403";"29264";"0";"65047";"65045";"2";"0";"0";
"2064";"24.09.2018";"599030";"894076201";"65483";"478082";"42634";"12831";"53371";"41901";"2";"0";"11468";
"2065";"25.09.2018";"610748";"894076222";"62025";"498270";"43893";"6560";"41391";"36155";"0";"0";"5236";
"2066";"26.09.2018";"582881";"894076231";"75626";"459131";"39450";"8674";"55312";"48013";"0";"0";"7299";
"2067";"27.09.2018";"605903";"894076257";"69889";"482932";"44511";"8571";"54339";"46852";"0";"0";"7487";
"2068";"28.09.2018";"640226";"894076346";"73072";"511185";"46445";"9524";"53077";"44814";"19";"0";"8244";
"2069";"29.09.2018";"153206";"894076381";"106387";"4472";"36608";"5739";"76907";"71804";"172";"0";"4931";
"2070";"30.09.2018";"137117";"894076408";"105835";"3941";"27341";"0";"64487";"64487";"0";"0";"0";
"2071";"01.10.2018";"596084";"896433604";"84976";"457178";"44860";"9070";"73041";"63790";"1170";"336";"7745";
"2072";"02.10.2018";"598210";"896439483";"69267";"467529";"46356";"15058";"65631";"51014";"1073";"561";"12983";
"2073";"03.10.2018";"595885";"896441104";"57826";"487092";"40500";"10467";"52398";"42068";"975";"411";"8944";
"2074";"04.10.2018";"527944";"896444371";"57345";"462071";"1";"8527";"49041";"42086";"999";"0";"5956";
"2075";"05.10.2018";"613355";"896446085";"75025";"493989";"41038";"3303";"58095";"56369";"1125";"599";"2";
"2076";"06.10.2018";"143905";"896450010";"106606";"4724";"32575";"0";"86236";"85180";"616";"440";"0";
"2077";"07.10.2018";"136018";"896452264";"109430";"3357";"23231";"0";"89786";"88214";"36";"1536";"0";
"2078";"08.10.2018";"561445";"896454515";"79108";"437585";"37158";"7594";"61357";"58853";"971";"1533";"0";
"2079";"09.10.2018";"578106";"896456502";"83134";"450843";"37443";"6686";"67552";"60268";"1049";"1113";"5122";
"2080";"10.10.2018";"626348";"896459961";"87931";"488878";"42094";"7445";"74044";"65420";"1142";"1125";"6357";
